90,3
91,67
93,04
87,28
91,84
88,58
90,77
89,4
89,06
90,44
97,53
90,9
92,9
82,66
92,28
89,8
94,98
93,48
92,44
81,01
86,68
83,66
93,69
95,68
92,59
92,51
92,59
92,59
87,91
94,05
84,21
95,68
93,28
89,02
88,03
89,91
94,37
94,44
100
95,05
89,24
94,11
91,05
87,77
88,83
90,91
89,62
93,21
97,83
98,32
92,89
93,69
97,79
94,27
97,26
93,8
98,32
98,15
95,54
100
92,36
85,68
100
92,69
91,67
87,53
87,22
95,37
97,91
91,67
88,1
94,49
96,46
91,13
93,33
90,36
95,37
89,81
88,19
87,38
92,35
97,22
93,52
93,97
94,49
100
94,1
88,59
92,94
97,26
95,51
90,74
95,08
83,42
87,47
89,31
92
91,29
94,3
83,43
95,54
92,8
91,45
93,52
91,48
91,67
91,74
95,03
90,74
94,3
95,37
97,22
93,16
86,82
88,23
88,61
92,8
96,1
97,22
97,22
97,22
97,22
93,52
94,44
93,42
95,82
91,67
90,5
76,97
92,27
91,25
94,24
97,85
92,16
89,75
97,22
97,22
92,55
93,52
87,42
79,43
86,61
95,86
94,44
100
92,24
91,35
93,52
95,08
97,85
88,17
91,48
93,05
97,22
91,67
94,44
88,45
95,37
87,68
95,1
95,99
84,32
94,44
92,88
93,94
82,57
88,72
92,17
90,85
94,44
81,31
96,71
81,82
93,26
88,97
93,38
82,15
97,22
91,08
94,87
79,88
96,41
92,76
91,67
98,15
94,92
81,19
92,03
97,83
85,85
92,89
91,12
89,81
95,36
91,9
82,67
88,98
95,03
86,97
90,52
86,74
89,15
92,59
89,88
89,12
87,81
96,07
96,3
95,13
90,74
93,36
95,37
94,95
86,22
82,43
84,44
88,11
94,75
92,03
90,88
98,03
87,2
95,94
83,95
100
93,51
90,71
86,49
90,63
93,95
82,64
90,8
93,16
93,49
91,75
95,74
91,35
88,65
87,95
100
77,93
97,3
89,16
90,36
89,12
81,52
95,37
87,37
89,81
92,15
96,1
88,4
89,53
94,05
89,01
89,93
88,97
88,16
91,72
86,18
91,28
89,55
88,87
95,01
93,95
87,77
91,36
87,74
91,31
92,27
95,62
96,3
87,77
86,97
97,22
88,17
100
94,82
82,65
94,44
83,56
81,24
93,28
89,92
88,63
85,43
93,3
92,3
87,46
79,26
82,25
93,52
92,28
95,37
89,19
87,93
95,46
89,71
85,37
95,37
96,3
83,95
87,35
86,11
92,74
91,9
93,26
90,52
88,89
90,73
97,22
91,67
95,68
92,83
90,82
90,74
90,25
93
97,22
93,48
94,99
86,57
95,99
91,67
90,74
94,44
97,22
92,91
93,12
88,63
95,27
88,7
78,51
90,74
91,93
89,5
93,43
86,23
95,17
93,13
90,34
100
82,55
95,15
97,31
90,4
91,67
96,97
95,01
97,22
94,92
83,07
91,51
90,77
81,65
87,86
92,76
92,59
87,96
91,67
88,89
86,8
100
100
92,59
84,72
97,22
93,26
97,39
86,03
92,59
90,74
97,22
93,57
92,51
100
100
93,52
92,23
95,37
95,37
82,12
97,22
84,77
94,33
89,52
93,77
86,28
89,98
85,94
90,38
84,19
89,62
100
98,15
92
86,82
94,44
93,21
88,81
88,68
92,59
93,52
94,53
93,63
91,41
94,09
80,59
87,97
89,34
96,1
87,04
88,89
86,11
93,95
100
90,74
95,37
97,3
84,49
100
97,84
88,56
100
87,52
84,83
91,67
98,15
97,22
97,22
81,97
84,89
95,01
90,8
88,09
87,04
89,49
95,02
91,67
85,85
86,2
92,28
88,97
91,61
88,32
86,11
91,36
94,64
97,22
95,54
95,11
100
89,57
92,04
83,14
94,44
92,14
87,96
89,06
94,44
87,04
97,22
96,54
89,21
91,67
92,27
90,74
86,53
95,06
86,52
97,22
95,46
92,59
89,46
98,29
93,36
91,67
91,67
98,24
92,28
94
91,74
91,67
85,19
86,11
96,46
92,27
97,84
94,96
94,98
88,89
100
97,08
89,93
100
97,84
87,92
86,6
90,6
86,14
91,24
88,82
94,44
93,28
96,3
78,43
91,59
94,44
94,6
95,05
100
90,71
84,6
86,28
100
90,42
91,14
84,29
93,52
95,05
91,67
93,21
93,28
93,93
89,58
98,29
91,93
89,45
97,22
79,73
97,22
91,84
86,07
95,06
98,15
95,25
97,22
89,39
92,28
92,92
95,05
93,28
89,51
97,09
88,89
94,44
91,67
83,78
91,67
93,52
81,54
94,44
83,34
89,26
87,96
92,37
91,22
91,99
85,31
93,32
91,84
89,9
81,17
92,28
91,67
90,91
91,67
90,95
87,32
83,18
84,28
87,09
90,74
89,31
97,22
92,89
91,75
97,84
91,23
90,74
95,25
93,28
91,36
89,96
97,22
89,35
94,44
97,49
95,06
81,9
87,82
92,52
87,88
92,3
94,2
97,84
92,4
95,87
88,83
100
88,19
97,22
85,39
100
91,03
86,02
94
100
85,75
92,4
94,44
89,81
92,98
90,79
94,44
89,09
91,73
97,84
91,72
97,22
91,67
91,61
89,4
91,33
97,22
92,28
90,62
94,44
93,43
93,9
87,25
100
93,92
93,52
95,37
89,81
97,22
88,46
89,51
98,15
97,22
93,82
96,3
92,68
88,45
88,94
100
100
91,5
79,9
82,89
100
93,21
95,37
80,04
84,31
93,82
89,93
86,89
92,28
86,99
87,12
94,19
88,06
86,53
97,22
94,44
95,37
100
88,18
98,03
95,99
88,59
91,65
95,68
96,3
94,79
88,63
93,98
93,87
92,59
96,45
91,4
95,06
87,6
95,63
86,35
98,15
92,04
86,82
92,28
88,13
95,06
91,19
91,67
95,06
95,39
100
95,19
90,43
88,89
89,51
87,05
92,42
96,3
95,54
87,15
93,69
88,89
92,23
90,43
92,35
83,12
97,22
94,39
91,12
91,93
88,76
93,95
92,62
95,01
95,38
94,44
91,05
90,74
98,32
91,13
90,01
97,22
92,65
93,52
81,3
92,76
91,67
90,74
86,91
100
94,93
95,37
89,15
84,68
98,32
84,83
96,08
92,23
88,09
97,84
83,14
94,33
94,31
93,52
88,99
97,22
96,15
97,6
95,54
100
95,37
82,44
95,37
86,74
86,82
100
97,22
94,86
87,85
87,95
97,22
90,74
92,91
97,22
94,3
95,74
82,93
88,37
89,89
100
88,16
89,34
94,09
94,63
94,44
93,69
86,6
82,12
90,29
100
90,71
93,52
92,35
100
82,86
89,53
91,85
91,2
93,78
92,75
95,15
92,04
86,11
94,54
98,15
89,35
97,22
84,05
93,96
94,44
94,01
91,14
89,05
90,74
86,57
97,22
92,97
92,59
97,08
91,88
96,3
87,2
87,3
93,23
92,59
93,85
100
78,57
100
87,48
94,01
91,41
86,42
94,44
93,85
92,04
93,98
100
91,22
89,81
97,22
84,76
88,36
94,44
95,86
88,25
81,16
94,44
97,22
84,1
95,37
94,44
97,22
94,44
89,78
95,63
91,63
88,22
86,36
86,42
83,02
91,17
96,3
92,05
91,16
91,75
89,78
95,16
84,68
85,44
92,9
87,94
93,69
90,36
80,97
89,8
95,06
96,3
86,13
95,94
91,36
88,89
90,67
87,6
86,9
90,97
85,98
97,22
95,06
96,75
93,27
90,13
92,87
88,86
87,43
85,87
85,97
85,11
86,22
84,49
89,38
87,79
88,46
87,82
79,96
93,69
95,15
87,39
88,46
84,79
90,26
89,98
92,9
84,19
89,35
92,74
88,21
89,62
93,22
95,64
91,97
89,51
87,83
92,87
95,37
94,2
95,06
97,3
89,52
79,32
83,95
82,83
90,59
91,67
97,03
80,23
92,59
87,15
91,67
98,15
92,97
82,46
91,16
84,93
86,77
96,32
93,71
97,08
86,09
93,93
91,5
94,99
95,06
97,22
97,22
97,59
87,04
93,63
95,13
97,11
95,37
94,91
91,02
87,26
96,3
92,59
89,92
95,37
88,99
91,36
93,93
88,38
97,79
97,84
95,37
95,06
94,86
97,08
94,44
94,44
97,22
91,47
95,37
91,38
100
95,23
83,21
91,67
98,15
91,46
95,94
95,37
98,03
96,3
94,14
90,81
92,45
97,81
100
92,69
100
92,59
86,15
97,22
89,98
93,86
95,91
91,12
93,21
93,21
96,3
94,44
90,45
94,44
95,15
95,74
90,19
90,95
92,23
95,06
93,93
100
95,37
95,37
97,22
98,15
100
95,06
92,59
88,21
87,65
85,26
97,84
88,45
92,3
88,37
91,75
92,21
86,11
93,75
86,25
94,44
94,44
89,81
97,22
94,44
82,82
87,96
94,44
93,93
88,89
95,06
83,02
89,81
93
97,22
89,38
91,76
90,15
89,38
87,96
92,09
97,22
95,01
90,44
94,3
86,82
80,8
94,44
92,59
96,72
94,44
91,08
83,33
88,41
96,35
91,67
97,84
88,13
92,59
82,84
91,31
83,64
91,47
87,04
100
87,09
95,35
88,7
91,67
96,72
91,42
82,43
88,81
95,37
92,28
84,26
91,31
93,93
91,49
94,44
79,23
91,75
84,31
86,73
88,71
88,97
97,22
89,98
91,67
87,04
89,51
86,47
95,63
89,81
92,04
97,31
88,89
94,78
92,3
92,37
97,22
100
88,58
95,51
87,08
93,02
94,44
90,54
88,56
88,43
91,82
96,96
98,15
97,22
97,22
88,86
95,52
90,13
89,86
91,92
87,52
100
97,22
91,67
90,31
92,4
87,74
93,21
87,44
95,08
94,44
95,58
87,04
87,26
79,28
85,56
85,99
88,73
100
90,84
94,53
87,18
97,22
96,59
79,17
90,15
88,27
91,67
86,92
85,69
91,49
92,71
94,44
88,43
100
83,83
90,74
89,97
97,22
85,82
95,37
98,29
87,53
88,42
92,76
95,02
88,2
86,75
81,14
92,59
83,67
90,83
83,92
87,96
97,44
91,78
88,93
95,06
91,64
90,74
96,96
83,12
81,19
89,69
96
88,89
88,05
91,67
88,05
88,59
82,86
93,33
86,21
95,74
93,17
100
90,76
95,33
86,44
88,34
94,44
100
94,44
79,14
94,44
100
89,14
88,4
83,85
89,88
93,99
97,22
96,71
91,16
97,22
94,55
97,22
97,91
92,59
89,26
92,49
89,66
89,83
94,44
97,22
90,74
95,74
92,28
97,93
90,73
98,15
95,13
93,36
95,37
100
93,41
96,71
97,22
79,26
89,51
97,39
89,78
93,52
94,81
89,52
94,66
94,44
92,59
100
94,44
91,52
95,58
94,25
89,57
93,52
93,93
91,48
89,04
98,15
83,33
91,86
93,02
94,44
91,67
92,11
95,06
97,22
83,06
98,15
98,2
95,01
81,26
83,44
91,95
95,37
87,78
91,52
84,25
93,69
98,15
91,28
82,29
92,59
92,51
97,22
91,67
74,8
88,38
88,89
91,67
94,68
88,89
100
87,2
84,54
94,44
83,36
93,52
97,22
97,22
92,65
87,17
88,52
82,41
88,49
88,07
98,05
89,65
95,01
89,81
83,47
92,88
95,06
93,99
91,58
88,3
92,83
94,44
88,89
88,13
100
87,81
97,22
84,04
92,59
84,34
85,24
91,67
90,74
86,76
91,67
86,38
80,98
90,15
100
91,67
89,28
88,02
84,23
86,25
88,89
94,44
94,82
85,1
88,05
93,43
91,12
100
90,47
92,28
97,84
91,08
93,85
93,57
92,99
85,3
85,99
87,28
97,22
84,45
91,67
84,88
90,99
88,69
87,95
87,46
85,97
94,07
88,99
89,81
97,22
88,27
89,51
96,44
91,53
80,42
87,52
91,75
91,12
89,43
86,35
85,19
90
86,68
82,53
86,11
93,52
88,07
95,82
88,97
91,85
92,04
90,24
89,81
92,28
92,3
92,14
84,67
89,81
86,23
90,43
94,24
90,92
92,69
85,8
92,23
89,74
90,52
87,25
87,53
83,68
87,96
91,47
90,04
88,3
88,46
85,8
91,98
83,19
86,75
86,86
94,44
92,79
88,46
91,67
93,46
93,6
88,64
75,62
90,38
86,84
93,77
97,22
82,26
98,23
88
97,22
96,3
87,45
95,05
88,19
95,63
88,48
92,94
94,44
92,28
92,28
97,22
92,23
95,99
92,86
87,64
92,04
94,44
94,44
89,36
90,23
95,54
91,52
94,53
95,37
95,12
96,71
94,44
98,15
85,8
91,98
93,52
97,22
84,84
95,99
89,62
83,09
92,23
95,63
87,57
91,83
90,73
94,86
90,19
88,98
92,87
95,37
96,46
82,58
95,75
100
94,44
89,67
83,17
85,15
93,09
96,3
97,91
85,8
85,87
96,46
98,15
84,13
84,33
94,4
95,23
92,08
89,48
90,23
85,45
91,75
92,59
90,83
95,37
90,38
85,85
93,32
90,23
93,19
90,48
90,62
83,09
94,44
91,83
90,74
91,67
94,82
92,67
87,64
92,76
93,93
92,23
85,43
87,96
82,07
89
86,52
88,97
89,51
80,52
89,39
90,95
92,59
100
91,67
92,65
91,92
89,62
85,95
87,23
89,51
95,58
93,69
82,24
97,22
92,79
93,11
92,27
83,79
87,73
91,7
80,63
91,49
94,33
94,66
93,57
91,07
89,79
86,12
87,9
95,06
91,49
87,52
85,44
86,42
90,02
93,48
100
84,16
92,27
97,83
86,88
86,63
82,97
89,38
86,8
87,09
90,43
91,27
97,95
97,22
92,59
94,64
94
87,4
92,27
89,25
84,98
90,15
86,54
91,23
96,63
91,67
100
88,47
93,99
87,3
91,85
98,3
90,99
86
91,67
90,46
79,98
81,15
88,77
97,59
90,68
88,78
89,06
93,35
85,69
92,59
88,54
92,59
96,06
93,85
87,74
95,4
93,85
79,04
91,67
79,57
85,91
96,3
85,9
87,23
89,59
91,67
92,2
85,12
88,05
89,31
96,3
87,19
92,29
97,22
87,86
94,44
91,83
90,93
89,81
85,36
95,01
98,15
89,67
83,33
88,13
85,37
76,13
86,1
83,51
98,15
92,01
90,65
95,45
90,15
98,32
96,33
89,51
91,51
95,44
97,22
89,06
91,67
96,1
90,67
97,22
90,43
91,9
84,88
91,67
91,67
90,38
90,44
87,67
95
95,4
88,73
89,43
80,54
94,44
83,16
90,17
86,11
97,93
93,56
91,41
87,94
92,59
91,67
92,77
93,25
98,15
89,71
94,61
92,39
91
90,55
95,37
94,44
90,98
90,95
82,15
89,98
95,49
92,28
87,6
88,89
87,8
95,99
92,24
92,34
91,52
94,55
93,61
95,37
92,76
91,08
95,15
86,44
91,72
97,84
87,68
94,44
79,32
96,3
92,92
97,22
65,49
92,59
95,63
94,44
97,22
87,44
89,8
90,74
90,74
84,16
92,34
92,59
88,89
82,1
83,64
94,01
97,22
94,81
92,11
93,59
93,67
92,28
93,52
88,99
92,72
96,2
82,8
98,15
90,99
95,54
89,93
100
95,08
95,37
91,67
94,44
95,37
86,27
89,81
97,22
92,27
94,44
91,67
89,91
97,39
75,6
75,38
96,3
86,7
97,84
88,89
89,98
97,22
97,22
97,22
86,28
95,54
88,39
90,8
95,94
94,44
95,03
86,61
98,15
93,9
89,81
97,22
89,38
93,4
96,2
87,04
97,22
89,32
92,92
89,51
82,73
84,36
93,46
91,67
95,37
88,89
83,81
85,97
86,96
89,98
97,22
85,13
98,24
83,13
98,3
95,37
93,9
90,15
82,31
92,76
88,69
95,17
92,4
83,4
85,49
93,67
81,51
90,74
95,79
85,87
73,3
97,22
100
81,06
87,49
82,52
88,48
100
88,21
92,28
87,12
91,97
96,38
87,83
84,9
92,04
95,06
84,27
79,57
87,6
93,9
100
93,98
85,74
85,76
92,86
95,37
89,17
91,93
88,75
90,25
89,44
90,91
90,74
91,05
92,22
93,98
87,97
98,32
88,78
91,67
86,3
88,89
93,29
96,13
91,67
90,39
93,38
90,71
92,89
95,99
90,26
90,76
95,01
92,75
84,9
93,9
95,57
92,92
87,14
95,76
97,22
92,57
90,54
88,64
91,82
95,27
89,26
98,03
89,74
89,04
94,53
93,55
83,72
91,93
85,81
97,39
92,12
93,6
90,69
82,64
90,45
95,06
88,89
92,76
95,37
78,26
88,84
94,25
100
86,86
100
97,22
92,67
93,77
86,81
93,53
95,46
92,45
98,15
91,99
94,44
97,3
89,39
89,55
95,48
97,22
96,53
93,1
94,53
97,22
97,11
97,22
79,95
95,92
91,36
88,99
91,67
94,66
96,23
92,76
82,38
88,16
97,22
94,92
92,76
91,93
94,44
83,97
83,33
92,69
91,47
95,75
93,48
87,42
89,1
91,14
96,75
91,5
92,76
93,85
88,7
91,01
100
86,93
94,3
86,87
98,15
97,05
95,83
83,94
86,4
88,45
90,38
88,53
92,97
95,03
100
94,25
90,95
86,4
89,85
91,67
89,75
90,02
86,28
90,43
89,81
92,95
88,49
95,67
86,1
97,95
87,25
79,37
97,3
91,38
91,68
88,89
94,44
91,53
90,02
91,11
92,39
92,23
91,94
92,08
79,63
86,07
93,33
95,63
95,13
91,08
97,22
86,28
90,95
86,6
93,27
90,35
97,6
97,22
86,43
89,83
85,38
94,62
92,47
84,8
87,71
93,4
91,83
94,44
97,7
87,69
92,16
82,67
90,28
88,89
95,58
92,89
88,9
95,8
93,21
91,67
92,67
91,07
94,19
98,32
97,86
92,5
96,3
92,62
90,74
91,59
93,81
88,3
88,67
92,46
92,27
89,81
94,44
96,25
87,02
90,52
89,81
84,69
87,91
83,15
90,73
91,67
94,44
97,22
94,44
97,22
92,59
84,29
86,73
89,49
94,44
92,48
84,26
85
90,74
95,03
96,23
91,75
92,14
91,67
100
90,63
92,76
92,28
97,72
76,37
89,71
91,75
89,81
88,59
84,68
79,97
89,48
82,41
98,32
81,98
85,13
83,4
89,13
95,54
94,44
100
100
92,59
95,11
95,15
92,24
79,69
91,63
95,62
84,39
97,85
92,61
88,97
89,62
93,52
93,52
83,11
97,22
95,47
91,15
86,47
89,14
83,92
89,88
92,76
86,73
100
95,37
84,8
84,51
88,37
78,71
90,52
86,61
89,81
93,88
91,67
90,55
83,02
91,45
96,45
84,89
84,68
83,36
87,96
84,51
94,25
93,27
95,06
87,72
81,62
97,79
89,81
94,95
89,71
86,44
95,13
90,78
93,03
92,15
93,52
86,67
91,67
84,03
94,25
94,44
87,81
85,91
94,54
95,32
95,05
86,93
88,89
87,09
89,89
90,93
84,57
97,22
94,61
85,66
93,23
86,88
85,8
98,15
80,97
91,67
94,93
80,56
86,8
92,22
76,52
91,67
88,39
97,22
86,64
88,06
93,36
86,18
97,22
78,9
88,58
94,44
96,84
95,37
93,71
91,04
86,82
100
92,84
89,91
85,27
80,65
92
88,5
82,62
79,94
74,99
92,9
90,34
90,74
85,19
92,04
80,05
95,45
89,62
79,71
80,56
88,49
85,53
100
97,83
94,69
94,44
94,99
100
88,5
97,22
92,88
89,13
95,05
90,02
82,51
90,06
90,12
92,9
78,94
88,89
87,17
89,46
89,65
85,37
97,84
95,37
80,07
92,59
91,2
93,05
93,5
90,71
94,68
82,48
88,93
93,51
92,3
93,52
100
85,76
88,25
80,38
93,93
88,87
91,16
80,97
95,68
94,53
88,89
85,8
87,04
95,06
95,46
87,96
84,63
88,63
100
84,22
83,45
89,52
97,84
89,55
94,44
89,43
93,06
84,99
92,59
85,3
95,01
92,59
79,24
92,13
86,11
88,89
90,16
83,33
84,5
97,22
93,21
91,15
85,44
88,96
90,12
88,56
88,89
94,24
100
94,61
90,43
92,3
97,79
85,25
97,22
95,46
90,74
98,15
93,92
94,44
84,09
94,62
90,55
93,3
84,66
82,77
82,69
87,75
86,93
86,06
85,53
95,32
87,65
82,3
91,23
90,74
79,68
94,44
88,97
87,77
87,35
94,44
94,44
89,82
94,44
92,23
92,23
89,56
87,17
86,64
92,69
93,21
89,14
92,21
90,43
80,33
81,89
95,94
90,15
93,52
91,67
85,64
94,44
93,52
86,45
92,28
91,75
90,36
94,44
90,71
80,68
97,84
89,81
91,67
92,59
87,84
86,12
77,11
92,4
94,81
93,69
78,31
81,46
92,27
90,74
97,22
87,82
95,15
91,36
92,59
94,25
95,01
100
89,54
93,11
94,98
100
91,67
86,54
98,15
96,3
81,28
93,77
88,29
88,14
96,3
97,22
93,22
83,33
94,44
86,61
94,44
91,1
91
90,95
88,84
89,06
88,69
85,72
88,49
90,73
77,7
91,17
86,87
93,22
96,15
95,37
95,37
97,34
91,93
89,58
89,98
87,15
97,22
94,86
88,08
97,03
90,74
88,67
88,38
91,12
89,81
97,85
97,54
89,62
83,1
81,75
85,14
95,01
91,77
89,39
97,3
85,92
92,85
85,19
95,01
97,79
90,96
92,28
89,4
95,06
95,72
89,17
93,06
83,02
100
97,79
96,42
94,58
98,15
100
94,01
92,3
94,78
94,62
91,26
94,44
92,65
95,01
87,83
92,23
85,4
97,22
85,27
92,15
89,34
95,13
97,03
91,67
96,1
88,42
95,99
86,4
94,44
95,54
90,74
92,8
93,69
97,22
87,04
97,22
86,86
97,22
94,63
93,52
97,05
87,84
88,15
87,3
95,72
90,24
96,3
90,05
85,82
91,14
98,24
98,32
92,17
