0
91.67 94.87 78.06 96.43 92.86 96.43 100.00 96.43 76.34 71.13 85.53 92.86 88.10 88.10 96.43 72.58 93.93 97.62 96.43 87.05 94.05 94.19 96.91 85.90 96.43 97.62 80.00 89.80 92.86 89.17 100.00 79.45 100.00 87.69 96.43 87.73 92.60 83.02 91.81 94.20 92.86 0
94.78 90.36 88.59 83.39 74.15 71.37 92.43 85.17 92.12 92.51 86.67 68.59 79.70 81.50 70.43 91.67 98.15 71.29 84.44 69.53 93.75 91.40 80.54 90.20 73.52 78.61 91.63 85.18 63.37 13.16 80.54 95.08 95.68 94.44 65.67 82.42 95.81 94.01 97.22 91.20 93.75 89.17 0
97.57 94.51 97.22 67.58 74.92 72.14 92.08 88.22 97.60 87.29 89.44 66.45 85.98 86.16 80.65 94.44 95.46 71.06 85.05 87.40 96.88 92.91 17.93 97.06 74.61 74.35 97.24 84.09 69.90 80.04 19.44 86.26 96.98 90.50 68.61 90.29 97.95 94.30 92.21 84.41 100.00 100.00 80.54 0
100.00 90.21 100.00 68.51 74.99 72.21 89.30 85.44 97.60 90.42 89.44 66.51 85.98 86.16 77.87 94.44 97.22 68.28 84.48 84.24 96.88 90.14 22.30 97.06 72.58 71.06 97.24 84.09 66.55 80.04 19.80 87.07 92.47 90.50 64.97 92.50 95.87 97.81 95.72 81.98 96.88 100.00 80.39 14.24 0
90.25 92.24 92.72 58.89 76.67 80.00 92.22 92.22 90.32 81.11 84.58 74.44 86.67 86.35 61.89 86.80 96.52 63.22 90.00 71.59 96.15 92.22 65.06 100.00 58.44 58.78 88.03 88.46 27.57 66.06 70.10 96.67 89.74 94.44 23.58 91.11 82.39 90.06 91.41 90.39 92.31 89.80 69.92 71.22 66.85 0
97.81 90.36 88.58 34.36 76.23 74.69 96.30 91.75 97.84 85.48 82.34 70.06 83.33 85.85 71.46 87.01 100.00 74.89 95.46 82.50 96.88 93.52 69.53 97.06 71.23 67.63 92.06 93.33 55.48 67.09 68.09 90.07 96.20 94.10 54.94 85.64 97.22 94.01 89.14 94.87 100.00 90.02 71.32 66.24 65.38 50.74 0
81.46 94.90 100.00 94.69 95.11 95.11 88.02 85.72 91.28 92.19 100.00 95.11 94.97 98.09 93.75 100.00 75.94 96.88 90.06 100.00 97.49 85.72 96.88 100.00 93.75 90.63 97.33 97.25 95.63 97.81 93.18 93.08 90.63 92.31 92.01 97.81 86.31 100.00 94.22 85.83 100.00 95.83 97.81 94.89 96.88 95.65 95.63 0
100.00 91.70 91.23 89.51 84.65 89.27 92.30 90.12 97.52 89.22 98.06 83.72 83.02 86.73 61.60 100.00 96.72 75.02 88.89 77.49 93.75 91.22 86.85 92.01 56.42 62.37 86.90 86.06 76.31 77.87 83.44 95.25 92.30 100.00 71.68 88.89 97.85 95.18 91.96 94.86 93.75 89.29 77.87 89.00 86.22 76.67 85.36 96.88 0
96.43 87.83 90.02 88.81 87.03 79.88 87.12 92.86 92.86 88.61 81.17 83.45 88.49 92.06 84.85 80.09 82.96 89.29 92.86 87.27 96.69 87.22 80.54 92.54 80.94 79.03 90.71 93.72 87.00 92.86 90.35 93.79 97.16 92.83 83.43 90.28 91.38 96.65 96.65 88.38 96.69 85.77 92.86 83.63 86.78 86.00 79.68 94.88 95.87 0
85.71 93.75 82.19 97.81 85.31 88.44 96.88 90.94 88.05 88.54 82.29 85.31 92.71 94.69 100.00 94.79 88.22 94.54 94.52 95.94 63.25 94.52 97.81 63.33 100.00 100.00 76.39 89.29 100.00 92.60 97.81 90.63 100.00 85.47 100.00 93.75 96.88 93.75 96.88 97.57 68.64 86.90 92.60 97.81 97.81 100.00 97.81 97.80 96.88 100.00 0
100.00 93.14 88.58 2.91 78.09 86.42 96.30 89.61 95.06 84.58 88.81 81.79 89.81 90.19 75.48 92.50 100.00 74.88 96.47 84.90 95.72 94.53 75.00 97.71 74.10 69.19 94.84 94.44 64.27 77.90 68.23 93.77 97.22 88.18 61.28 83.48 97.22 96.78 91.91 95.50 94.58 96.43 83.39 67.41 68.27 58.60 34.12 97.81 89.51 91.10 97.81 0
100.00 86.62 90.22 27.47 80.42 78.86 96.30 86.76 89.98 85.21 79.13 76.08 82.92 87.47 67.36 83.74 98.30 74.60 92.01 76.45 96.88 91.27 66.14 97.70 67.96 64.99 91.65 90.00 59.80 72.29 69.58 89.32 91.15 94.83 56.48 89.02 97.22 92.11 84.46 93.55 100.00 96.43 76.45 63.10 64.09 48.81 20.59 95.90 89.20 76.08 97.81 27.23 0
96.42 88.48 90.29 86.80 87.77 87.34 83.05 76.14 92.62 94.44 92.16 82.62 95.37 95.37 77.17 87.68 82.40 81.71 78.33 76.59 91.24 81.11 84.70 90.46 79.02 78.15 94.87 93.31 86.60 94.01 85.68 90.71 79.95 96.67 85.68 92.22 95.37 98.15 98.15 82.55 93.75 97.21 94.01 88.46 85.68 86.67 91.57 95.51 84.55 77.06 96.88 86.80 82.95 0
87.81 94.79 91.57 93.75 95.11 91.49 96.27 87.50 97.92 86.32 85.83 91.49 90.29 97.98 87.50 77.49 94.89 96.39 90.06 89.14 86.90 96.88 92.22 92.11 85.42 87.11 90.36 100.00 90.14 78.07 93.26 100.00 84.91 88.46 90.14 92.77 94.69 91.18 91.18 88.86 82.36 84.84 80.84 92.22 93.26 93.33 96.88 91.67 90.83 93.58 94.05 94.52 89.14 87.34 0
97.81 90.57 92.27 33.22 84.14 81.36 94.44 93.16 95.97 86.87 79.23 76.73 86.70 81.45 78.67 85.19 98.30 76.44 95.06 87.73 96.88 92.59 71.34 97.06 74.01 70.68 91.65 94.55 61.55 74.40 64.49 93.08 94.41 88.80 58.23 85.74 97.22 96.78 91.91 92.22 93.61 96.43 78.28 65.42 64.56 60.99 27.45 93.72 87.22 84.05 97.81 32.73 36.27 87.29 93.26 0
96.42 92.30 85.66 86.80 90.38 93.16 81.98 73.36 92.62 94.44 95.37 88.44 93.52 93.52 75.23 90.89 84.54 84.92 75.56 76.21 91.24 78.33 92.30 88.50 77.08 81.36 97.62 91.09 87.87 95.28 91.67 89.98 80.42 96.67 86.94 90.01 92.59 100.00 100.00 82.55 93.75 94.82 95.28 91.67 91.67 84.33 91.57 97.92 82.70 83.43 94.79 86.80 85.00 16.67 88.28 90.50 0
100.00 93.14 88.58 8.47 83.64 86.42 96.30 89.61 95.06 84.58 88.81 81.79 89.81 90.19 75.48 92.50 100.00 74.88 96.47 84.90 95.72 91.83 75.00 97.71 74.10 69.19 89.32 94.44 64.27 77.90 68.23 93.77 97.22 88.18 61.28 81.33 91.67 96.78 91.91 95.50 94.58 96.43 83.39 67.41 68.27 58.60 34.12 97.81 87.36 91.10 97.81 5.56 27.23 86.80 94.52 32.73 86.80 0
100.00 93.53 93.93 61.49 70.58 69.44 92.12 91.75 88.70 83.25 77.41 63.17 84.42 85.49 62.69 85.19 100.00 55.13 90.31 71.98 96.88 93.52 67.86 97.06 59.81 58.89 88.89 96.67 34.35 62.45 57.05 97.22 95.08 92.22 21.06 90.65 98.06 88.80 85.53 92.07 95.83 96.43 65.67 69.29 63.80 30.82 47.91 94.20 77.24 85.71 97.81 62.41 48.73 85.68 91.18 60.77 86.94 62.41 0
100.00 93.14 94.44 25.62 85.80 84.26 90.54 88.33 93.52 87.79 81.53 78.70 82.11 86.78 71.95 89.48 100.00 73.47 95.06 82.76 97.92 92.87 65.98 97.06 72.24 69.88 100.00 97.78 59.73 78.47 69.05 91.80 97.22 87.44 59.53 85.42 92.93 92.25 84.61 97.65 96.77 96.43 80.00 68.13 69.10 58.84 36.52 97.81 90.43 84.04 97.81 24.82 25.25 85.12 87.34 38.73 85.12 24.82 56.51 0
94.17 93.53 93.93 63.58 69.44 69.44 91.67 91.75 92.77 86.03 82.96 62.04 78.87 81.53 65.47 87.96 95.65 59.86 90.31 74.76 96.88 93.52 58.85 94.12 62.04 61.11 88.89 86.67 26.47 59.67 60.69 94.44 95.08 92.22 23.15 90.65 89.03 88.94 89.14 92.07 93.75 86.19 62.89 63.05 57.98 11.36 48.15 94.69 74.46 82.62 94.69 64.51 50.82 88.46 91.18 58.23 89.72 64.51 27.54 58.60 0
97.88 95.63 89.77 83.95 91.67 88.69 95.50 95.46 84.73 84.64 84.54 89.20 89.27 89.81 83.33 92.28 97.22 88.98 95.46 86.68 87.50 97.22 94.44 88.24 83.33 87.96 90.08 88.18 85.45 79.90 94.44 88.13 95.37 90.00 85.45 87.45 97.22 91.67 92.59 98.06 85.03 91.67 83.19 94.44 94.44 86.05 82.41 91.56 88.89 96.43 93.75 83.95 82.89 88.89 86.98 90.01 85.56 83.95 83.74 87.96 85.60 0
97.81 95.69 93.93 63.83 73.91 71.30 92.12 93.52 87.07 81.07 75.23 66.50 81.65 87.35 67.32 80.41 100.00 58.64 92.08 72.91 96.88 91.67 63.93 94.95 64.44 61.94 88.89 90.00 9.35 62.45 64.43 97.22 93.13 93.33 10.64 89.44 91.93 94.93 94.01 92.07 93.75 96.43 63.46 65.36 61.72 16.35 54.47 95.63 73.53 79.86 100.00 63.59 53.23 86.60 90.14 60.54 87.87 63.59 30.56 59.06 17.12 85.45 0
100.00 90.40 86.90 64.04 72.62 69.05 93.40 83.45 100.00 89.01 83.88 65.48 75.90 81.48 75.00 87.93 100.00 74.59 81.59 80.13 85.97 89.10 66.23 92.31 72.62 75.00 97.22 88.46 63.96 51.72 67.42 90.48 93.08 82.39 63.10 81.36 95.72 88.54 92.67 89.27 84.73 90.09 54.10 66.23 67.47 64.55 57.29 100.00 78.96 83.44 86.45 62.54 55.66 88.73 74.35 64.83 92.86 62.54 58.33 55.31 54.76 78.97 63.10 0
100.00 89.73 83.24 86.56 83.45 86.39 92.16 98.04 42.45 27.73 36.80 83.45 89.60 90.58 81.96 40.28 87.81 89.00 98.04 90.10 97.78 98.04 92.34 82.48 84.90 85.88 71.43 89.29 85.74 92.60 92.34 89.89 88.47 88.31 84.75 93.14 94.86 88.13 97.06 95.28 94.44 73.76 92.60 92.34 92.34 84.52 89.18 92.78 94.02 92.86 84.44 86.56 89.64 91.02 85.27 90.12 88.46 86.56 84.75 91.62 87.70 88.89 85.74 94.27 0
96.22 93.66 91.07 93.49 97.06 93.66 97.71 96.26 96.08 97.83 98.04 94.12 92.74 94.61 94.51 97.24 94.12 94.76 96.26 90.61 96.67 93.66 95.10 93.75 91.96 97.06 90.68 100.00 87.25 95.10 95.10 100.00 100.00 50.41 90.20 91.18 88.99 97.83 97.83 100.00 94.44 83.96 95.10 95.10 95.10 94.05 89.44 96.67 90.00 100.00 91.19 93.49 92.04 100.00 90.06 95.78 100.00 93.49 89.22 91.85 92.16 97.06 93.14 93.59 96.88 0
100.00 91.44 91.67 21.60 84.78 84.88 96.75 91.56 94.44 84.21 83.36 78.60 87.19 85.91 78.36 84.78 97.22 77.45 95.46 87.73 95.72 95.52 74.97 94.77 76.85 70.92 96.43 95.66 66.38 82.32 68.06 93.57 97.22 86.36 64.54 86.90 94.04 94.90 91.23 94.99 94.58 93.76 87.46 67.25 68.11 67.69 38.15 94.69 93.52 85.49 97.81 18.69 30.85 86.02 94.52 29.83 86.02 18.69 64.30 27.19 67.76 89.20 65.71 60.69 83.87 91.29 0
100.00 95.22 88.78 31.46 85.45 80.85 100.00 87.18 82.78 78.15 76.77 75.94 88.38 88.59 79.95 76.02 100.00 71.86 91.92 78.54 97.92 89.73 74.32 97.17 76.40 72.41 96.99 95.35 61.24 74.59 67.13 91.97 89.96 88.73 60.52 83.61 97.06 93.50 93.50 90.83 93.84 93.69 80.33 66.15 67.18 64.27 46.61 100.00 90.64 81.50 96.39 29.82 37.84 82.20 85.08 38.15 87.31 29.82 63.46 36.83 66.40 83.48 60.52 48.83 82.46 97.92 30.18 0
94.19 93.07 89.47 78.35 72.32 69.11 95.05 80.14 89.16 90.42 88.77 70.97 83.02 89.11 73.02 87.16 96.72 71.76 86.78 78.54 96.88 84.00 79.80 94.12 76.05 70.89 92.86 90.00 71.57 61.22 79.80 87.55 76.59 84.18 71.75 79.38 95.08 96.79 100.00 87.87 97.07 100.00 62.99 79.80 79.51 74.57 79.31 97.81 89.25 85.97 91.08 78.21 70.68 80.64 88.44 75.49 83.42 78.21 69.89 73.40 72.67 88.89 71.75 58.60 92.34 93.14 81.25 65.40 0
96.38 95.68 79.94 69.91 77.63 74.42 97.74 86.59 89.16 92.51 90.86 74.42 84.84 92.25 76.79 91.86 96.72 73.85 90.31 72.72 97.92 91.55 78.55 97.06 76.73 73.52 94.05 94.44 73.25 69.94 78.55 91.62 78.98 81.36 69.79 82.52 97.85 96.79 97.91 91.52 96.77 95.00 73.64 78.55 78.60 72.22 75.26 100.00 86.29 89.54 88.44 68.06 69.91 83.42 91.56 75.03 86.19 68.06 65.85 68.77 67.94 91.67 72.57 62.99 91.62 84.31 76.53 63.05 22.28 0
97.59 93.61 97.79 91.06 92.28 86.53 77.72 90.29 89.58 92.35 90.19 89.51 93.73 97.84 89.81 89.66 95.81 85.65 95.06 95.97 94.79 93.21 86.48 96.08 88.89 87.04 92.67 94.07 84.26 89.30 83.07 89.30 95.25 96.67 81.48 94.18 96.14 94.82 93.21 91.52 93.94 96.43 93.52 88.63 85.85 87.78 91.05 87.17 88.89 96.43 93.06 94.56 91.04 97.22 87.50 90.43 97.22 94.56 88.89 87.62 88.89 94.44 81.48 86.26 84.17 100.00 91.78 87.03 92.30 94.58 0
94.70 94.25 92.23 90.14 82.22 76.46 73.27 89.92 85.16 84.02 86.80 79.44 96.37 100.00 88.89 86.80 95.52 92.55 93.12 94.52 94.79 95.06 87.83 89.22 94.44 94.44 81.96 96.67 94.44 97.22 84.42 84.83 90.32 92.81 94.44 96.67 96.14 92.25 90.26 92.50 90.82 92.86 100.00 89.97 87.20 93.33 95.06 87.17 97.22 100.00 86.11 92.12 92.28 88.45 86.01 95.06 88.45 92.12 94.44 89.59 94.44 96.30 94.44 88.64 80.14 96.60 91.50 88.35 89.48 91.75 37.09 0
88.54 93.13 92.59 71.94 86.11 83.33 89.31 88.08 86.93 80.38 75.84 82.41 78.01 77.72 36.22 82.09 95.08 63.97 90.82 66.29 93.75 91.44 82.35 90.20 31.35 26.64 84.13 94.09 70.00 83.33 70.96 98.03 87.36 90.40 66.30 93.48 100.00 94.65 91.73 91.86 97.92 97.62 82.78 78.05 72.91 70.67 75.76 90.63 71.14 82.81 93.75 73.79 72.28 79.83 88.05 72.64 83.04 73.79 66.30 73.13 68.52 93.52 67.22 82.14 82.94 98.04 72.35 73.69 80.16 80.84 94.44 94.44 0
100.00 90.75 91.67 83.85 78.70 75.93 81.47 84.98 92.22 83.16 75.84 70.79 76.88 82.58 33.86 87.04 95.08 54.83 85.69 60.51 93.75 89.90 75.49 93.14 42.65 46.78 88.89 95.32 68.00 63.03 75.49 100.00 89.52 97.78 64.30 92.32 100.00 95.05 92.56 90.31 93.75 97.62 60.97 78.27 75.49 69.38 70.47 93.75 60.70 89.29 100.00 83.85 74.17 83.83 87.01 79.12 87.04 83.85 58.74 79.33 61.52 83.33 65.23 65.48 85.88 98.04 86.83 81.80 77.28 76.69 90.85 92.34 43.89 0
92.71 96.17 81.39 91.36 86.94 86.02 90.35 88.75 77.45 81.39 82.16 86.94 83.02 92.59 88.89 81.99 91.06 91.14 98.15 87.31 94.22 92.62 100.00 83.51 88.89 89.81 55.69 90.14 91.88 94.44 97.85 82.36 96.91 94.81 94.66 91.36 83.07 91.45 97.22 98.22 97.92 77.48 94.44 97.85 97.85 93.33 94.14 94.52 85.59 94.26 79.70 91.36 89.49 92.19 86.04 94.12 88.49 87.06 94.66 91.67 89.10 92.09 91.88 90.48 80.29 93.37 90.74 88.93 97.30 92.33 97.03 89.22 89.81 92.59 0
100.00 91.10 88.80 95.48 88.89 86.11 95.54 100.00 68.81 26.62 28.75 86.11 89.96 89.96 85.71 38.01 97.22 85.30 100.00 87.43 100.00 96.32 94.44 88.24 85.71 79.78 78.86 93.43 81.34 89.81 94.44 89.55 97.22 86.56 81.34 96.30 94.53 88.38 95.48 94.01 92.22 91.67 92.59 94.44 94.44 87.91 93.94 96.88 92.11 85.93 87.20 97.22 88.47 94.01 84.47 89.93 97.22 97.22 86.11 91.16 88.89 93.93 81.34 87.93 48.12 100.00 90.12 81.36 91.92 94.01 93.28 90.50 81.52 89.72 81.26 0
100.00 86.03 80.97 72.66 81.17 78.39 83.75 83.34 77.22 77.45 74.04 75.62 77.96 81.79 27.13 73.92 92.30 60.23 83.17 53.90 96.88 87.88 78.11 92.16 26.88 24.43 84.13 97.42 68.15 75.00 73.17 100.00 81.87 96.67 64.44 86.32 96.56 89.05 90.92 94.01 96.88 96.43 74.45 80.26 75.12 62.89 65.19 93.75 70.49 77.75 100.00 74.51 65.19 72.59 82.94 72.48 75.80 74.51 58.89 69.71 62.96 82.10 65.37 72.62 76.08 97.06 76.46 74.65 74.25 71.62 91.67 91.67 34.61 34.81 86.11 81.27 0
100.00 95.69 95.96 77.54 85.49 87.96 95.08 86.43 97.08 86.48 90.34 85.49 92.67 97.22 84.84 89.41 96.30 88.37 92.35 89.99 100.00 86.67 78.27 91.02 87.62 81.20 96.43 97.78 85.19 90.74 79.70 94.44 87.46 87.78 80.22 80.04 98.15 91.52 97.08 95.13 96.88 92.38 90.74 83.20 78.78 82.93 86.80 100.00 89.00 91.86 97.92 78.00 81.58 83.87 90.40 85.05 81.10 78.00 86.11 74.98 83.92 91.52 82.41 86.90 95.54 98.04 84.39 76.67 83.72 83.72 91.67 88.89 84.27 87.96 100.00 95.11 85.37 0
95.25 93.98 92.23 91.01 86.84 81.29 92.33 88.89 87.12 94.44 88.89 79.34 91.12 92.90 87.20 84.34 86.59 83.07 91.67 83.86 93.75 91.67 85.83 91.18 87.20 82.67 90.08 96.67 86.11 94.44 84.47 92.76 88.29 100.00 83.33 95.69 97.22 94.44 100.00 86.68 94.68 91.28 94.44 90.02 87.25 90.00 86.81 94.46 89.62 84.84 90.63 93.15 90.66 63.44 94.30 86.67 63.67 93.15 86.11 89.36 83.33 90.43 83.33 89.29 90.20 97.74 87.44 86.84 89.09 89.09 86.53 84.17 88.89 86.11 89.98 88.89 85.45 83.79 0
97.81 90.57 90.22 35.31 83.62 82.05 98.15 91.11 95.97 83.00 80.06 77.42 89.58 85.52 79.27 83.74 98.30 76.42 93.01 86.52 96.88 92.59 74.80 97.06 74.62 71.88 91.65 94.55 63.63 75.08 67.96 93.08 90.31 88.80 61.69 85.36 97.22 96.78 94.01 91.34 96.74 96.43 78.96 68.88 68.02 64.32 30.58 93.72 85.36 85.60 100.00 34.82 36.61 86.40 92.26 7.55 88.45 34.82 63.55 41.37 61.69 90.01 62.62 65.72 85.06 95.78 31.61 35.57 74.07 76.40 91.04 95.06 73.32 80.29 94.12 88.47 73.69 84.97 88.37 0
93.75 92.30 87.48 97.84 94.44 94.44 94.44 90.92 89.81 89.57 89.81 94.44 92.50 96.20 86.11 88.89 93.16 95.05 85.36 90.31 74.34 94.01 90.35 78.43 88.89 92.76 76.88 94.10 95.37 88.89 89.72 89.91 86.97 91.00 95.37 92.41 90.91 94.26 97.84 91.67 82.19 96.43 87.04 92.50 89.72 96.67 97.22 100.00 83.58 91.41 76.68 97.84 97.83 91.67 86.13 100.00 91.67 94.30 94.44 97.22 94.44 84.26 95.37 85.71 86.02 91.57 97.84 100.00 94.44 94.44 91.67 88.89 87.04 87.04 88.08 93.22 84.43 90.65 91.67 100.00 0
96.67 92.48 85.00 93.14 85.95 85.95 93.59 98.13 94.12 90.07 90.84 85.95 86.06 88.08 85.59 90.20 93.65 88.62 98.13 91.18 100.00 100.00 94.12 94.79 85.59 86.57 85.40 100.00 90.20 85.29 91.90 86.54 97.71 90.34 90.20 75.11 90.00 90.72 97.24 100.00 96.67 96.15 85.29 94.12 94.12 86.90 90.20 94.87 94.72 100.00 95.56 93.14 90.82 100.00 97.37 94.76 100.00 91.26 83.93 94.77 86.27 83.31 90.20 88.46 89.01 97.06 92.43 95.12 86.27 83.33 95.00 93.66 93.44 87.56 83.25 94.12 82.65 83.33 97.06 97.70 92.06 0
92.22 93.53 91.11 81.79 78.18 72.63 92.87 77.72 94.44 89.73 85.74 72.63 80.14 89.20 59.01 88.89 95.28 61.36 71.08 66.06 93.75 82.67 78.72 93.96 64.81 69.44 94.05 100.00 65.22 63.90 72.95 97.22 92.38 93.16 62.44 83.84 95.29 94.01 97.39 76.42 93.75 92.86 63.99 80.87 75.73 68.89 78.39 96.88 76.94 82.25 97.81 81.79 75.27 78.83 85.02 84.26 80.09 81.79 57.81 76.85 57.81 80.86 62.44 45.76 91.62 93.59 80.35 77.85 76.90 76.90 86.76 91.67 76.85 65.22 89.79 89.81 70.37 85.19 80.01 84.94 83.90 88.24 0
